,address,x,y
2181,235 BT PANJANG RING RD,21092.3812949499,40019.3265639562
2182,603 SENJA RD,20030.0635095211,40416.3907823432
2183,430 BT PANJANG RING RD,21012.9346479885,40953.282552246
2184,526 JELAPANG RD,20421.3567433283,40822.6006536186
2185,110 GANGSA RD,20746.3436002135,39982.7845417708
2186,533 BT PANJANG RING RD,20225.3084702808,40789.0243490115
2187,545 BT PANJANG RING RD,20229.6660913611,40395.5424675699
2188,152 GANGSA RD,20445.7824008288,39723.8377640881
2189,650 SENJA LINK,20208.9669372123,40983.1706122309
2190,4 QUEEN'S RD,25189.1865793504,33455.3014395647
2191,8 EMPRESS RD,24890.0181612363,33187.6745305825
2192,7 TOH YI DR,21514.5632785521,35505.5209023543
2193,10 JLN KUKOH,28640.7329030009,29932.5480497479
2194,635 VEERASAMY RD,30437.2825386561,32101.4467330258
2195,264 WATERLOO ST,30110.7825852651,31263.3880105801
2196,533 UPP CROSS ST,29355.5252617579,29689.1740286164
2197,671B KLANG LANE,30119.2101605078,32393.8482288234
2198,106 TECK WHYE LANE,19053.9334142441,39993.2598369159
2199,1 TECK WHYE AVE,18918.0992086241,40499.7910636067
2200,3 TECK WHYE AVE,19009.028681105,40492.9034023024
2201,104 TECK WHYE LANE,19047.1213018289,39896.355797397
2202,113 TECK WHYE LANE,18829.5505854758,39991.2030668855
2203,237 CHOA CHU KANG CTRL,18537.0933360513,40157.9809284229
2204,151 JLN TECK WHYE,19475.2641108045,40009.3835918419
2205,425 CHOA CHU KANG AVE 4,17557.2148839384,40353.8935100995
2206,687B CHOA CHU KANG DR,18802.218686983,42917.7246376704
2207,543 CHOA CHU KANG ST 52,18092.2006486384,41735.0328970775
2208,692B CHOA CHU KANG CRES,18881.0282231551,42505.5496732369
2209,469 CHOA CHU KANG AVE 3,17323.122449209,39975.2763262652
2210,611 CHOA CHU KANG ST 62,18044.6618442154,42402.0696115755
2211,281 CHOA CHU KANG AVE 3,17904.1361919232,40254.9705657996
2212,276 CHOA CHU KANG AVE 2,18078.8793760566,40232.0690526199
2213,433 CHOA CHU KANG AVE 4,17812.0144938324,40764.3219513372
2214,792 CHOA CHU KANG NTH 6,18675.9352409448,41908.0021049529
2215,569 CHOA CHU KANG ST 52,18324.2892823098,41997.6574466582
2216,340 CHOA CHU KANG LOOP,18226.7981044427,40672.2551593687
2217,217 CHOA CHU KANG CTRL,18349.9904023753,40590.2741135936
2218,638 CHOA CHU KANG ST 64,18546.638798736,42188.0291712359
2219,680 CHOA CHU KANG CRES,18185.9974980196,42799.477765061
2220,13 TECK WHYE LANE,19014.510212956,40244.1359594204
2221,484B CHOA CHU KANG AVE 5,17207.2979838727,39802.2901985869
2222,248 CHOA CHU KANG AVE 2,18274.3004964814,40109.0160782151
2223,423 CHOA CHU KANG AVE 4,17649.400023723,40442.9267539363
2224,690D CHOA CHU KANG CRES,18961.6537475465,42668.27216978
2225,687D CHOA CHU KANG DR,18903.7559073046,42838.1197799575
2226,550 CHOA CHU KANG ST 52,17914.5245271511,41768.3302519452
2227,156 JLN TECK WHYE,19466.1220900742,40090.5817259494
2228,470 CHOA CHU KANG AVE 3,17292.8758044206,40017.5994425379
2229,658 CHOA CHU KANG CRES,18645.4142471515,42513.9648386054
2230,665 CHOA CHU KANG CRES,18736.5004472518,42651.4363000002
2231,770 CHOA CHU KANG ST 54,18766.9678667141,41859.8585159481
2232,607 CHOA CHU KANG ST 62,18080.31895163,42321.8502532579
2233,564 CHOA CHU KANG ST 52,18218.3763103858,41922.5229885336
2234,511 CHOA CHU KANG ST 51,17738.0094855195,41169.0042882767
2235,305 CHOA CHU KANG AVE 4,17939.4707031669,40697.6483632363
2236,784 CHOA CHU KANG DR,18423.8786973432,41845.3291875999
2237,618 CHOA CHU KANG NTH 7,18393.1230358724,42469.2915647384
2238,632 CHOA CHU KANG NTH 6,18607.2363917856,42081.4088365324
2239,343 CHOA CHU KANG LOOP,18276.859382093,40643.3804714773
2240,273 CHOA CHU KANG AVE 2,17957.2164890729,40136.0206284653
2241,602 CHOA CHU KANG ST 62,18110.7435418945,42161.4476463273
2242,662 CHOA CHU KANG CRES,18815.8452121802,42593.6430053748
2243,759 CHOA CHU KANG NTH 5,18365.0361327939,41680.7259596195
2244,601 CHOA CHU KANG ST 62,18162.6096388772,42091.5242453497
2245,768 CHOA CHU KANG ST 54,18723.4678706983,41781.108183952
2246,635 CHOA CHU KANG NTH 6,18683.5641954374,42139.8608230203
2247,506 WEST COAST DR,19936.868841676,32757.0923945326
2248,507 WEST COAST DR,19929.6047979956,32708.7403499223
2249,728 CLEMENTI WEST ST 2,20266.9333344372,31948.2382204644
2250,508 WEST COAST DR,20036.3729312634,32662.3009089362
2251,730 CLEMENTI WEST ST 2,20187.7598862965,31901.2555297073
2252,334 CLEMENTI AVE 2,20778.8264739066,33052.089551542
2253,518 WEST COAST RD,19722.7088730671,32281.6959963441
2254,329 CLEMENTI AVE 2,20657.1343480516,32817.9121243134
2255,379 CLEMENTI AVE 5,20711.9278736152,33360.9260176737
2256,105 CLEMENTI ST 12,20940.8192396304,33884.356737446
2257,716 CLEMENTI WEST ST 2,20152.4499829235,31639.4568117931
2258,410 C'WEALTH AVE WEST,20918.9628496608,32638.1161240507
2259,380 CLEMENTI AVE 5,20683.0504616061,33401.427425079
2260,460 CLEMENTI AVE 3,20612.1508878861,32606.0777356979
2261,118 CLEMENTI ST 13,21163.744392572,34128.3011284638
2262,70 CIRCUIT RD,34089.9399096509,34159.015292529
2263,34 CIRCUIT RD,34022.9433318963,34584.4734221529
2264,49 CIRCUIT RD,33819.5927261692,34151.9867942985
2265,37 CIRCUIT RD,33916.7903953968,34488.3898568694
2266,19 BALAM RD,34019.8491267245,34847.6426440999
2267,47 CIRCUIT RD,33829.9280621568,34223.0721529014
2268,57 CIRCUIT RD,33939.2246617125,34106.732617287
2269,40 CIRCUIT RD,33892.3592593921,34433.3524318933
2270,59 CIRCUIT RD,33947.2197377356,34164.8571344577
2271,20 EUNOS CRES,35781.8990421267,34099.410519613
2272,97 ALJUNIED CRES,33875.0076837065,33707.657151917
2273,112 ALJUNIED CRES,33762.618573986,33630.6961420476
2274,95 ALJUNIED CRES,33884.6982208369,33772.8143443018
2275,343 UBI AVE 1,35475.7298209872,34303.984678315
2276,301 UBI AVE 1,35638.3084538039,34766.3438084107
2277,122 GEYLANG EAST CTRL,33748.4720750963,33327.8815215435
2278,127 GEYLANG EAST AVE 1,34058.7943662815,33333.3778847065
2279,10 EUNOS CRES,35723.7464059982,33837.3544633035
2280,11 PINE CL,33523.8066644315,32316.0640508682
2281,2A GEYLANG SERAI,35170.473996792,33252.3901433535
2282,32 EUNOS CRES,35571.8949887548,33616.861221781
2283,35 EUNOS CRES,35573.7406395981,33706.9802689981
2284,33 EUNOS CRES,35510.5654855911,33604.7759423144
2285,27 BALAM RD,33839.4148654891,34732.4413965493
2286,105 ALJUNIED CRES,33501.3981259018,33525.7080991697
2287,124 GEYLANG EAST AVE 1,33938.1235427326,33406.2980582137
2288,53 PIPIT RD,33940.0073917713,34026.006179437
2289,681 HOUGANG AVE 8,33827.0917704748,39442.5554239843
2290,1 HOUGANG AVE 3,34641.983650594,38464.2702785339
2291,243 HOUGANG ST 22,34497.46849644,37746.6878775749
2292,684 HOUGANG AVE 8,33962.7822334394,39550.9221305437
2293,620 HOUGANG AVE 8,33636.6828768132,39129.1380801238
2294,113 HOUGANG AVE 1,34163.9542405028,37296.374950977
2295,102 HOUGANG AVE 1,34403.1533381054,37450.67795383
2296,241 HOUGANG ST 22,34512.8337054262,37621.4331797678
2297,658 HOUGANG AVE 8,33460.8626064807,39486.8850048967
2298,112 HOUGANG AVE 1,34147.4928462179,37390.6682558283
2299,142 LOR AH SOO,33478.0858156467,37256.7872734647
2300,601 HOUGANG AVE 4,33989.2922351025,39188.2939183041
2301,252 HOUGANG AVE 3,34609.7577520823,38025.7559330612
2302,607 HOUGANG AVE 4,33880.3516475717,39141.0876682196
2303,354 HOUGANG AVE 7,35357.7590831937,39379.5571258049
2304,706 HOUGANG AVE 2,34157.3358431831,38666.543888865
2305,938 HOUGANG ST 92,33159.2944518132,39587.3193506952
2306,939 HOUGANG ST 92,33161.1498186793,39550.8879579902
2307,541 HOUGANG AVE 8,34449.5675053252,39938.2806172706
2308,101 HOUGANG AVE 1,34459.4119551526,37447.695437517
2309,626 HOUGANG AVE 8,33441.1339346934,39092.5595850162
2310,925 HOUGANG ST 91,33559.0649003563,39863.5274146684
2311,448 HOUGANG AVE 10,34877.6272286857,40121.1501496732
2312,406 HOUGANG AVE 10,34996.5581879942,39515.684174167
2313,575 HOUGANG ST 51,33971.4699014658,39991.1644146703
2314,707 HOUGANG AVE 2,34175.4140018178,38701.827973647
2315,444 HOUGANG AVE 8,34736.2252879972,40162.4585620593
2316,167 HOUGANG AVE 1,34135.2980269184,37102.5235281885
2317,421 HOUGANG AVE 10,34834.1851353236,39712.9429849554
2318,452 HOUGANG AVE 10,35016.7187233726,40084.9963446446
2319,981C BUANGKOK CRES,33148.2406446962,40268.4935442247
2320,655 HOUGANG AVE 8,33410.4803973995,39450.1628579386
2321,325 HOUGANG AVE 7,35296.2217600541,38846.5900237449
2322,553 HOUGANG ST 51,34349.8168830099,40122.7252350096
2323,570 HOUGANG ST 51,34059.8242041599,39992.7731580045
2324,409 HOUGANG AVE 10,34877.3183439113,39521.5186912455
2325,302 HOUGANG AVE 5,34818.0898928372,38949.3970767874
2326,972 HOUGANG ST 91,33130.5635973811,40022.1752957795
2327,639 HOUGANG AVE 8,33170.9903639378,39170.4196750764
2328,563 HOUGANG ST 51,34158.1667901399,40211.6543872487
2329,698C HOUGANG ST 52,34106.0720185405,39693.9610243272
2330,144 LOR AH SOO,33563.8660079334,37120.3379618805
2331,522 HOUGANG AVE 6,34514.598782897,39491.9167545103
2332,237 HOUGANG ST 21,34180.8717733026,37633.8905738257
2333,39 TEBAN GDNS RD,17931.1961023146,33735.9501496982
2334,415 PANDAN GDNS,18533.6647604639,33669.2103655171
2335,253 JURONG EAST ST 24,17256.9429254066,36148.672636345
2336,341 JURONG EAST AVE 1,16641.5743552772,36814.2710465249
2337,250 JURONG EAST ST 24,17612.0915859211,36089.4923416339
2338,411 PANDAN GDNS,18359.2738351254,33476.4924181812
2339,101 JURONG EAST ST 13,17479.6687334068,35465.6032130159
2340,251 JURONG EAST ST 24,17578.6509424187,36146.172016602
2341,402 PANDAN GDNS,18674.0083205653,33668.1047668755
2342,217 JURONG EAST ST 21,17396.6307901768,35792.5342732985
2343,316 JURONG EAST ST 32,16733.2352233157,36460.313067954
2344,207 JURONG EAST ST 21,17884.8498867182,35562.8242188599
2345,331 JURONG EAST AVE 1,16548.5487946561,36993.2900979146
2346,226 JURONG EAST ST 21,17152.0674491599,35951.450237941
2347,212 JURONG EAST ST 21,17658.2600073814,35695.9249228705
2348,219A JURONG EAST ST 21,17331.2995871538,35863.292223122
2349,990B JURONG WEST ST 93,12581.682118007,35274.1537060738
2350,121 YUAN CHING RD,15896.6238553161,35380.6486405209
2351,122 YUAN CHING RD,15819.0762519212,35352.273223022
2352,211 BOON LAY PL,14732.0529512148,36707.5054860357
2353,490 JURONG WEST AVE 1,16194.6797434203,36856.4140077587
2354,501 JURONG WEST ST 51,15302.3418089915,36881.1948903166
2355,492 JURONG WEST ST 41,15965.4319416285,36895.8911768626
2356,487 JURONG WEST AVE 1,16194.9800926233,36760.9440955762
2357,527 JURONG WEST ST 52,14990.1867913911,36668.0118208826
2358,424 JURONG WEST AVE 1,15932.6586163631,37018.8648491483
2359,925 JURONG WEST ST 92,11955.1686946647,35812.9646477513
2360,521 JURONG WEST ST 52,15082.5687336065,36525.1854386125
2361,338B KANG CHING RD,15601.8329443475,35590.4572535232
2362,511 JURONG WEST ST 52,15343.3856489314,36657.8777972534
2363,339D KANG CHING RD,15628.8992412835,35658.7481507976
2364,433 JURONG WEST ST 42,15707.0455453964,37209.3178432621
2365,824 JURONG WEST ST 81,12510.8739535986,36504.0347466823
2366,945 JURONG WEST ST 91,12064.6722969608,36265.1346362233
2367,746 JURONG WEST ST 73,12933.4439122155,36618.812999161
2368,961 JURONG WEST ST 92,12280.4785412038,35938.6660101954
2369,838 JURONG WEST ST 81,12440.6041355478,36221.9580233451
2370,557 JURONG WEST ST 42,15229.4608022533,37343.4572839364
2371,751 JURONG WEST ST 73,13077.1633816138,36637.7474995907
2372,180 YUNG SHENG RD,15529.7520414917,35098.6217382867
2373,839 JURONG WEST ST 81,12358.6524194498,36192.1133071128
2374,730 JURONG WEST ST 72,12988.0388495382,36471.8102707658
2375,854 JURONG WEST ST 81,12772.8892994709,36652.9265604764
2376,980 JURONG WEST ST 93,12458.7600526325,35698.7959319297
2377,706 JURONG WEST ST 71,12539.1358358907,35932.2647856586
2378,667C JURONG WEST ST 65,13418.5612971261,35923.2849710528
2379,541 JURONG WEST AVE 1,14941.8610496605,37017.3017802015
2380,520 JURONG WEST ST 52,15152.5464050779,36470.5905315578
2381,323 TAH CHING RD,15824.4857459711,35444.3388042711
2382,649B JURONG WEST ST 61,12954.0983908204,35571.4946038667
2383,649A JURONG WEST ST 61,12868.8875998445,35578.3244230524
2384,476 JURONG WEST ST 41,15854.5484219547,36649.347613547
2385,351 CORPORATION DR,15370.9079330424,35682.5542529393
2386,644 JURONG WEST ST 61,12757.7022175686,35751.2074579783
2387,663A JURONG WEST ST 65,13335.009918089,35633.918445982
2388,518 JURONG WEST ST 52,15261.7444520788,36364.3722464815
2389,271C JURONG WEST ST 24,13640.9025201257,36918.9720278457
2390,276C JURONG WEST ST 25,13657.5529077007,37259.8064443059
2391,552 JURONG WEST ST 42,15140.0125238243,37206.3654435929
2392,461 JURONG WEST ST 41,15478.0755431587,36852.8985327892
2393,819 JURONG WEST ST 81,12605.1117166989,36435.9028168581
2394,902 JURONG WEST ST 91,11672.8637204636,35698.6991046499
2395,267 BOON LAY DR,13936.2063826146,36509.2020665947
2396,676B JURONG WEST ST 64,13629.3134237155,36459.9799082577
2397,677A JURONG WEST ST 64,13723.7738683727,36418.8727779631
2398,337C TAH CHING RD,15611.8603338692,35485.5118885022
2399,337D TAH CHING RD,15567.0134428469,35501.2044760007
2400,653A JURONG WEST ST 61,12788.9770354964,35452.5958799608
2401,678A JURONG WEST ST 64,13652.8465086436,36358.0181491952
2402,401 JURONG WEST ST 42,15549.4768389761,37280.6566659603
2403,639 JURONG WEST ST 61,12816.3238863731,35873.2600452527
2404,986A JURONG WEST ST 93,12618.7658462971,35479.2890331931
2405,624 JURONG WEST ST 61,12926.7013556268,35883.0582153331
2406,987A JURONG WEST ST 93,12550.2731523756,35411.9750956297
2407,408 JURONG WEST ST 42,15674.2622316964,37431.1871581264
2408,656A JURONG WEST ST 61,13091.5860153195,35284.1951096728
2409,409 JURONG WEST ST 42,15981.5080547482,37355.0525852833
2410,405 JURONG WEST ST 42,15549.0991550758,37368.7117999028
2411,407 JURONG WEST ST 42,15528.7143642055,37443.1484901998
2412,669B JURONG WEST ST 64,13475.165302136,36111.3964036778
2413,613 JURONG WEST ST 62,13217.540720786,35750.9387993552
2414,681A JURONG WEST CTRL 1,13741.2602273896,36283.7656698488
2415,63 KALLANG BAHRU,31895.4659908516,33695.0359777994
2416,77 LOR LIMAU,30391.0604823297,34145.3796264008
2417,98 WHAMPOA DR,30318.4365718458,33759.2046178356
2418,43 BENDEMEER RD,31618.5650927313,33708.8302178942
2419,5 JLN BATU,33643.5536485817,31545.8646950535
2420,30 BENDEMEER RD,31420.0849082638,33507.4016594011
2421,1 KG KAYU RD,33617.7229815451,31766.3615687322
2422,8 ST. GEORGE'S LANE,30955.7126848381,33979.8154202066
2423,6 ST. GEORGE'S LANE,30844.6468610978,33947.1752740685
2424,467 NTH BRIDGE RD,31292.8580697104,31950.3607022855
2425,685 RACE COURSE RD,30616.7378424937,32921.6189839765
2426,34 WHAMPOA WEST,31341.2293344885,33639.9057209175
2427,12 KG ARANG RD,33606.4232470598,31464.6199179832
2428,62 JLN MA'MOR,30697.2261318471,34482.0046138279
2429,53 JLN MA'MOR,30535.0457046246,34499.8206819929
2430,15 BEACH RD,30468.972270105,30910.3367699962
2431,94 WHAMPOA DR,30496.8773231376,33803.2956567686
2432,17 ST. GEORGE'S RD,31234.7510474324,34016.257315902
2433,15 UPP BOON KENG RD,32226.5406473018,33128.127872197
2434,3D UPP BOON KENG RD,32398.0951296175,32843.3548163343
2435,3B UPP BOON KENG RD,32397.0459504984,32954.0286394171
2436,38A BENDEMEER RD,31741.6706123548,33590.8467978165
2437,53 GEYLANG BAHRU,31877.4520003423,34062.3770967107
2438,21 ST. GEORGE'S RD,31213.5847372236,34113.6575990133
2439,39 CAMBRIDGE RD,29686.0376298735,33179.498633625
2440,30 JLN BAHAGIA,30758.8403962012,34219.2409223262
2441,111 WHAMPOA RD,30487.7830652855,34261.7514276858
2442,64 MARINE DR,36476.2380832983,31606.6642360911
2443,57 MARINE TER,37144.34298521,32093.189808676
2444,47 MARINE CRES,36815.5596756637,32005.9325085152
2445,17 MARINE TER,37020.0006249677,31757.5410847943
2446,1 MARINE TER,37492.7093472732,31907.0427379254
2447,78 MARINE DR,36356.7869384205,31544.6846069042
2448,216 PASIR RIS ST 21,42231.8745854795,38928.6974988859
2449,451 PASIR RIS DR 6,41889.7758450722,39275.9578082897
2450,114 PASIR RIS ST 11,41537.3936480004,38942.1715945173
2451,759 PASIR RIS ST 71,39066.8028626628,39829.0497295093
2452,257 PASIR RIS ST 21,42461.2990009561,38843.6528488714
2453,117 PASIR RIS ST 11,41510.7127835695,38880.7228657659
2454,551 PASIR RIS ST 51,41332.2684001205,38822.6551918685
2455,760 PASIR RIS ST 71,39153.3823113274,39821.0911264066
2456,118 PASIR RIS ST 11,41520.0224889293,38798.2700329293
2457,700 PASIR RIS DR 10,39685.3061970621,40248.5758488793
2458,211 PASIR RIS ST 21,42226.4114565626,38803.2948511746
2459,185 PASIR RIS ST 11,42093.4401179142,38593.1219327226
2460,518 PASIR RIS ST 52,40384.627681301,39598.7733610943
2461,561 PASIR RIS ST 51,41132.0337319765,38803.8811117522
2462,570 PASIR RIS ST 53,40596.8776796013,39419.6411982495
2463,417 PASIR RIS DR 6,41591.9323474094,39327.9756992105
2464,572 PASIR RIS ST 53,40497.275340138,39502.6877375878
2465,139 PASIR RIS ST 11,42052.1633355711,38396.7753384262
2466,145 PASIR RIS ST 11,42190.7344933506,38363.7721883617
2467,776 PASIR RIS ST 71,39558.0368622588,39623.2865233347
2468,641 PASIR RIS DR 1,39827.1650935011,39822.9850546829
2469,628 PASIR RIS DR 3,39983.5701775551,40110.1119608339
2470,188 PASIR RIS ST 12,42004.6831299653,38593.6115173586
2471,560 PASIR RIS ST 51,41032.3086558403,38755.6669983435
2472,192 PASIR RIS ST 12,41993.1898619924,38698.5702910963
2473,521 PASIR RIS ST 52,40317.659494915,39544.9368183706
2474,764 PASIR RIS ST 71,39266.8384280093,39810.7951993328
2475,721 PASIR RIS ST 72,39464.1053506173,40380.8524464965
2476,486 PASIR RIS DR 4,42137.2879838664,39592.7793620098
2477,552 PASIR RIS ST 51,41269.047783602,38831.6046476848
2478,770 PASIR RIS ST 71,39460.8108924655,39671.5240641609
2479,568 PASIR RIS ST 51,40864.2520930627,38975.1780437939
2480,221 PASIR RIS ST 21,42277.8107909681,39135.0700298399
2481,782 PASIR RIS ST 71,39749.6298999796,39488.1217244435
2482,459 PASIR RIS DR 4,42058.3100669011,39213.8343759123
2483,449 PASIR RIS DR 6,41914.564506501,39206.6355900057
2484,651 PASIR RIS DR 10,39682.1550275451,40119.5199766047
2485,547 PASIR RIS ST 51,41358.8785585416,38998.655193489
2486,580 PASIR RIS ST 53,40637.8783573965,39617.2167937569
2487,132 EDGEDALE PLAINS,36611.3668632889,41664.2043623161
2488,128C PUNGGOL FIELD WALK,36818.6304534152,41606.6721895859
2489,203B PUNGGOL FIELD,35807.6387538724,42214.7229903638
2490,632B PUNGGOL DR,36882.4515867308,42523.7988157123
2491,303B PUNGGOL CTRL,36036.2933637192,42863.6347519234
2492,195B PUNGGOL RD,36142.5038699228,42582.2399662603
2493,301B PUNGGOL CTRL,36076.7338719396,42902.176458722
2494,102C PUNGGOL FIELD,35970.388098117,42293.5526547451
2495,107A EDGEFIELD PLAINS,36180.3705098806,42120.7874833476
2496,204D PUNGGOL FIELD,35704.6496086391,42243.7797704451
2497,172B EDGEDALE PLAINS,36734.536127286,41957.7323416639
2498,173A PUNGGOL FIELD,36461.7381148944,42100.2617950141
2499,107D EDGEFIELD PLAINS,36311.8624100201,42014.5556684844
2500,199C PUNGGOL FIELD,36089.1961996797,42502.0791764911
2501,192 PUNGGOL CTRL,36479.5606906749,42405.210550515
2502,637A PUNGGOL DR,37045.1992359683,42396.687267907
2503,651 PUNGGOL CTRL,37135.7288381159,42084.1125544459
2504,296 PUNGGOL CTRL,36006.6831032876,42606.1397780795
2505,294 PUNGGOL CTRL,35936.600038697,42714.9021477234
2506,166A PUNGGOL CTRL,37148.195040158,41816.724338783
2507,165A PUNGGOL CTRL,37062.7206453104,41877.5705227833
2508,295 PUNGGOL CTRL,35967.9621494897,42639.0918357894
2509,190 PUNGGOL CTRL,36539.6499026697,42346.6624329109
2510,182 EDGEFIELD PLAINS,36456.96533815,42311.317237068
2511,187 PUNGGOL CTRL,36631.6195041426,42292.5515714511
2512,110 C'WEALTH CRES,24175.9180615358,32151.6330477148
2513,100 C'WEALTH CRES,24433.5668572737,32224.946099652
2514,88 C'WEALTH CL,24200.863329513,31913.246100653
